transaction_id,user_id,amount,transaction,merchant,country,hour,device_risk,ip_risk_score,is_fraud
1036,417,3797.34,Online,Grocery,US,19,0.068175,0.313713,1
1022,686,328.74,Online,Food,DE,18,0.238107,0.364635,1
9246,569,2785.02,QR,Food,US,14,0.268979,0.263138,1
6794,881,1141.58,POS,Clothing,FR,13,0.301765,0.57242,1
8499,435,4253.76,POS,Electronics,FR,9,0.102949,0.027571,1
5386,127,4668.29,QR,Travel,DE,19,0.34712,0.327324,1
8369,103,3905.78,QR,Travel,TR,21,0.211401,0.294325,1
7441,865,4843.63,Online,Food,UK,12,0.440175,0.10071,1
5922,172,674.8,ATM,Grocery,US,17,0.140729,0.46236,1
8387,459,1483.93,QR,Food,TR,18,0.023689,0.567063,1
7497,347,12637.1,ATM,Food,US,3,0.653345,0.694853,0
7652,759,15576.3,Online,Clothing,DE,4,0.797702,0.968156,0
6277,331,4397.13,POS,Food,DE,10,0.302413,0.252431,1
2006,387,2779.5,POS,Clothing,TR,5,0.165811,0.040789,1
7202,893,4696.73,Online,Electronics,FR,14,0.129487,0.127056,1
1198,765,2367.58,QR,Grocery,US,19,0.324633,0.020876,1
8471,917,11657.96,POS,Food,US,0,0.782354,0.873492,0
8872,420,1149.81,Online,Electronics,UK,12,0.280729,0.338834,1
8276,640,4444.08,ATM,Food,US,6,0.218685,0.088799,1
1853,137,2451.47,Online,Electronics,US,18,0.487902,0.074817,1
5391,393,2129.17,Online,Food,FR,7,0.021382,0.0298,1
8335,386,2419.94,QR,Travel,UK,18,0.200846,0.508613,1
5964,779,3014.75,POS,Clothing,FR,21,0.300517,0.250682,1
2784,591,2491.25,ATM,Travel,UK,12,0.035881,0.536748,1
1907,418,4991.53,QR,Grocery,DE,5,0.126152,0.081026,1
7322,834,726.45,ATM,Electronics,DE,11,0.433057,0.40025,1
4856,206,4241.14,POS,Travel,TR,19,0.491169,0.275317,1
3535,379,3068.15,POS,Travel,UK,18,0.450502,0.312515,1
9618,485,2383.5,Online,Travel,TR,16,0.422862,0.33891,1
7357,666,3223.27,POS,Food,FR,20,0.402227,0.434326,1
5480,690,3217.59,QR,Food,DE,12,0.342635,0.41226,1
8214,134,2252.92,POS,Food,FR,17,0.16467,0.010837,1
8826,993,2804.22,QR,Clothing,DE,8,0.388019,0.583509,1
2989,497,1813.78,QR,Clothing,US,8,0.262245,0.129062,1
7078,868,361.97,Online,Grocery,FR,11,0.504595,0.157312,1
1255,204,3048.44,Online,Clothing,FR,19,0.450175,0.28803,1
4888,356,4383.0,QR,Grocery,US,12,0.294029,0.178096,1
7513,865,4481.12,QR,Clothing,FR,17,0.561401,0.106784,1
6394,124,139.55,QR,Grocery,US,6,0.067591,0.179063,1
2314,902,48751.69,ATM,Food,US,22,0.845481,0.749305,0
2209,525,4444.69,ATM,Electronics,DE,18,0.300007,0.195991,1
5134,889,4706.69,ATM,Travel,US,13,0.553691,0.507764,1
1768,788,2566.3,QR,Travel,TR,5,0.515241,0.115818,1
1839,882,2870.38,POS,Grocery,UK,17,0.639661,0.181665,1
2205,162,3973.82,Online,Clothing,TR,11,0.323906,0.033485,1
5014,743,3817.47,POS,Clothing,FR,19,0.117884,0.382569,1
3269,229,437.46,ATM,Electronics,TR,7,0.615995,0.182117,1
1343,520,1140.06,QR,Food,TR,9,0.092647,0.568141,1
5709,224,3562.4,POS,Grocery,US,17,0.484663,0.304649,1
1476,259,2378.89,QR,Grocery,FR,12,0.080414,0.340306,1
4911,533,1242.11,QR,Clothing,TR,18,0.635373,0.479983,1
8576,544,2070.83,Online,Food,UK,18,0.106858,0.473346,1
4737,774,619.05,QR,Clothing,UK,7,0.131174,0.134797,1
7591,924,2788.88,POS,Food,UK,9,0.513716,0.195446,1
8554,697,432.5,Online,Electronics,TR,12,0.307305,0.451385,1
4055,420,1116.1,QR,Electronics,DE,10,0.150752,0.568864,1
5936,800,4771.23,Online,Travel,DE,13,0.643898,0.486519,1
9311,215,949.04,ATM,Food,FR,18,0.145668,0.210733,1
4617,147,1597.48,POS,Clothing,US,12,0.622178,0.475554,1
1401,428,3622.8,POS,Grocery,US,21,0.129016,0.54662,1
6697,708,4141.07,ATM,Grocery,UK,15,0.114731,0.52399,1
8846,724,1368.52,ATM,Travel,FR,21,0.061757,0.397525,1
1259,830,3272.49,Online,Grocery,UK,9,0.070756,0.198123,1
7757,282,4964.14,POS,Grocery,US,8,0.444193,0.440744,1
6308,620,1072.46,Online,Food,TR,11,0.060421,0.173372,1
6234,452,1252.0,POS,Grocery,UK,10,0.160108,0.123725,1
6881,600,2878.03,Online,Clothing,US,11,0.219986,0.494004,1
5175,837,927.9,POS,Clothing,US,9,0.307361,0.018058,1
4548,500,26675.7,POS,Food,UK,3,0.669543,0.991089,0
3431,463,3955.05,POS,Grocery,DE,18,0.323671,0.061087,1
6976,668,2966.3,Online,Travel,UK,10,0.495609,0.122523,1
9897,143,2845.36,Online,Grocery,UK,5,0.531095,0.463266,1
3394,691,41134.64,QR,Clothing,TR,4,0.957763,0.975073,0
4656,958,2033.55,QR,Food,US,19,0.374012,0.476489,1
9597,307,3488.73,ATM,Travel,DE,21,0.647133,0.01807,1
6785,880,1782.11,Online,Electronics,FR,18,0.189858,0.164766,1
8732,236,1120.42,ATM,Food,TR,5,0.463839,0.060008,1
5832,241,3710.63,POS,Clothing,US,5,0.453793,0.157974,1
9029,727,1271.64,POS,Travel,DE,10,0.412471,0.459681,1
6361,461,4383.66,Online,Food,US,10,0.555369,0.579281,1
2323,133,31162.32,ATM,Electronics,FR,2,0.968029,0.923405,0
3111,231,4474.39,POS,Travel,UK,13,0.017441,0.579883,1
4437,528,2372.92,ATM,Grocery,UK,5,0.520837,0.08505,1
1627,257,1985.75,QR,Food,UK,15,0.183735,0.182079,1
5499,302,625.05,POS,Clothing,UK,9,0.525689,0.015453,1
3319,969,1569.4,ATM,Electronics,US,18,0.121623,0.357533,1
4622,226,1278.72,POS,Grocery,TR,17,0.175759,0.29812,1
6006,109,3266.92,QR,Travel,US,20,0.087635,0.113552,1
5140,165,1243.4,ATM,Grocery,US,13,0.633199,0.24432,1
8607,104,2998.96,ATM,Electronics,FR,13,0.164587,0.299371,1
1450,202,379.85,Online,Food,DE,15,0.032235,0.286553,1
7764,950,1999.31,QR,Electronics,US,9,0.097603,0.415685,1
2571,221,4964.59,Online,Food,FR,14,0.263214,0.37849,1
7810,201,4815.25,QR,Food,FR,18,0.542182,0.283496,1
7102,263,3690.07,QR,Travel,UK,15,0.092006,0.312141,1
6314,615,1402.51,QR,Grocery,DE,6,0.113145,0.261506,1
6731,377,663.76,ATM,Clothing,DE,12,0.45735,0.279182,1
6568,864,2660.41,QR,Electronics,FR,10,0.103681,0.092465,1
2424,218,31253.69,Online,Travel,FR,0,0.994753,0.6385,0
3974,574,1435.8,POS,Electronics,TR,18,0.566454,0.05264,1
1661,326,4380.67,ATM,Grocery,FR,17,0.345543,0.250877,1
4898,120,1555.31,Online,Clothing,TR,5,0.200155,0.190424,1
1114,823,4425.17,POS,Food,TR,21,0.473229,0.405137,1
3150,282,3995.76,QR,Clothing,FR,14,0.174553,0.374645,1
6971,710,2305.73,QR,Food,FR,14,0.510763,0.192461,1
7664,553,3219.46,Online,Grocery,DE,16,0.574616,0.247269,1
2752,796,342.44,QR,Grocery,TR,7,0.340273,0.214124,1
1300,825,3364.4,Online,Clothing,DE,12,0.618661,0.296509,1
8244,995,2336.29,Online,Clothing,US,9,0.428934,0.071064,1
1009,662,16407.78,Online,Electronics,TR,3,0.971643,0.867977,0
2786,999,77.09,Online,Travel,UK,6,0.14096,0.412874,1
4300,488,3824.35,POS,Food,US,11,0.54751,0.182384,1
5461,569,4655.83,POS,Food,UK,11,0.363886,0.420958,1
4723,107,2987.73,POS,Clothing,DE,21,0.088554,0.578238,1
5037,848,623.15,POS,Electronics,TR,8,0.173124,0.49004,1
6379,812,3096.8,POS,Food,UK,8,0.546415,0.314284,1
9863,631,1891.2,Online,Travel,TR,20,0.599981,0.031389,1
7497,624,4282.09,ATM,Electronics,FR,21,0.157723,0.510754,1
7486,813,704.59,QR,Food,TR,19,0.38134,0.533984,1
8704,342,26309.28,POS,Electronics,FR,0,0.911298,0.921869,0
5533,420,3685.11,POS,Clothing,FR,14,0.602211,0.273632,1
8403,512,873.9,QR,Grocery,UK,6,0.040599,0.155411,1
5666,769,724.56,QR,Clothing,DE,15,0.367087,0.119118,1
7406,131,204.28,Online,Travel,FR,8,0.033033,0.500626,1
4429,725,2961.34,Online,Electronics,US,21,0.239175,0.537595,1
6961,618,360.28,Online,Grocery,TR,18,0.637406,0.373612,1
6404,526,925.49,ATM,Grocery,DE,20,0.444604,0.460395,1
6023,793,2152.42,ATM,Grocery,UK,11,0.561445,0.098932,1
2603,925,17547.69,POS,Grocery,DE,3,0.682722,0.684351,0
4167,423,15742.8,ATM,Food,DE,22,0.971172,0.631244,0
7355,697,2142.8,QR,Travel,UK,11,0.350735,0.540229,1
6268,389,4988.5,ATM,Travel,UK,21,0.492168,0.582767,1
3128,667,3937.63,Online,Food,UK,15,0.62645,0.42729,1
7432,422,408.02,QR,Travel,DE,9,0.267229,0.391492,1
2947,391,1760.09,POS,Travel,FR,15,0.184966,0.350666,1
4086,243,4668.17,QR,Travel,FR,6,0.032388,0.463846,1
5784,534,3616.41,Online,Food,TR,7,0.62693,0.55912,1
6143,476,3813.54,Online,Grocery,US,16,0.343062,0.130518,1
1602,141,2730.73,POS,Food,DE,9,0.499825,0.538445,1
7850,416,3950.66,Online,Clothing,TR,11,0.134971,0.363815,1
7416,213,1667.55,QR,Food,TR,20,0.015892,0.12813,1
3416,589,574.97,ATM,Grocery,FR,7,0.54934,0.162519,1
7639,205,17811.41,QR,Travel,UK,22,0.985978,0.751635,0
1432,473,57.83,POS,Clothing,FR,12,0.191662,0.080387,1
5068,787,523.01,ATM,Clothing,FR,16,0.059592,0.360023,1
6455,152,954.85,QR,Grocery,UK,15,0.241195,0.51859,1
1108,611,2127.45,POS,Grocery,TR,18,0.596042,0.303783,1
4545,337,2000.19,QR,Grocery,DE,14,0.490249,0.053173,1
2011,369,456.5,POS,Food,US,11,0.427263,0.297295,1
7558,679,3954.17,POS,Travel,DE,12,0.596413,0.239136,1
4010,802,2986.09,QR,Travel,US,5,0.330446,0.58915,1
6524,792,4157.11,ATM,Grocery,US,16,0.593512,0.160061,1
8072,758,3864.91,POS,Food,US,6,0.179903,0.133158,1
3828,139,4721.89,ATM,Travel,TR,8,0.022355,0.579579,1
6068,726,754.82,ATM,Grocery,DE,13,0.53444,0.172794,1
2876,491,1760.0,QR,Food,TR,10,0.148725,0.355453,1
4788,702,1747.0,ATM,Electronics,UK,12,0.430732,0.019232,1
3403,215,331.23,ATM,Clothing,UK,17,0.073783,0.257206,1
3615,277,41665.83,POS,Food,US,0,0.960862,0.697924,0
3380,623,2876.1,QR,Grocery,DE,9,0.501754,0.180409,1
8438,898,2050.95,ATM,Clothing,FR,10,0.345343,0.089576,1
9044,852,139.65,POS,Travel,TR,15,0.107796,0.379844,1
7557,298,377.36,QR,Travel,TR,6,0.131406,0.209334,1
2296,271,398.57,POS,Electronics,TR,5,0.132688,0.547649,1
5238,525,5868.46,POS,Clothing,TR,2,0.878701,0.753764,0
5435,602,3366.52,POS,Food,TR,9,0.386763,0.141864,1
7989,950,4237.58,Online,Grocery,UK,5,0.324842,0.495296,1
6613,281,2036.0,Online,Grocery,UK,13,0.640199,0.464589,1
5105,580,4830.09,POS,Electronics,TR,19,0.339169,0.289478,1
1059,929,3779.71,Online,Grocery,FR,19,0.573386,0.578846,1
1866,544,1629.51,ATM,Travel,TR,19,0.521171,0.134281,1
3509,658,2732.42,Online,Travel,DE,19,0.125103,0.214964,1
9399,915,4657.48,QR,Grocery,US,9,0.103498,0.383117,1
5213,222,2968.84,POS,Food,US,17,0.087273,0.202328,1
2221,760,2819.28,POS,Food,FR,20,0.129794,0.482368,1
9892,627,4861.06,ATM,Travel,US,17,0.147446,0.120278,1
7193,412,2280.13,POS,Electronics,FR,17,0.48857,0.176144,1
8638,696,109.2,QR,Food,UK,9,0.356381,0.574394,1
3187,670,1962.47,Online,Travel,FR,13,0.278886,0.581652,1
2363,958,3476.09,POS,Food,US,13,0.47027,0.341994,1
5287,669,4873.3,ATM,Electronics,DE,7,0.450875,0.538069,1
2941,582,36472.05,ATM,Electronics,DE,22,0.907291,0.716164,0
7013,274,1524.36,ATM,Grocery,DE,8,0.51111,0.185057,1
8721,946,2818.22,Online,Food,FR,6,0.169585,0.49202,1
9977,692,561.4,Online,Grocery,TR,18,0.540846,0.365611,1
5811,522,942.68,ATM,Food,FR,9,0.356903,0.176674,1
1573,948,1624.1,ATM,Food,DE,7,0.234978,0.047358,1
9132,668,49368.28,Online,Food,UK,0,0.661037,0.864999,0
3434,456,21705.24,Online,Electronics,DE,0,0.876104,0.742499,0
3877,133,3372.02,ATM,Food,UK,12,0.476711,0.417426,1
6971,739,578.67,POS,Clothing,DE,20,0.430412,0.175193,1
4769,988,153.72,POS,Clothing,TR,15,0.275492,0.26579,1
6066,360,2341.2,QR,Clothing,UK,19,0.461087,0.192218,1
3715,157,1583.25,Online,Food,DE,13,0.048753,0.415225,1
4460,551,2843.45,Online,Food,FR,16,0.233632,0.426061,1
4905,569,29181.1,QR,Grocery,DE,1,0.814236,0.80453,0
8328,488,3185.38,ATM,Grocery,US,17,0.432402,0.180485,1
6627,608,712.31,ATM,Grocery,FR,15,0.110246,0.387241,1
6950,633,4365.64,Online,Electronics,DE,6,0.272078,0.110017,1
5506,379,3785.45,ATM,Electronics,US,7,0.542793,0.529544,1
9246,510,3038.09,QR,Clothing,US,15,0.560866,0.019095,1
5185,371,545.11,Online,Food,TR,19,0.069249,0.430437,1
4425,287,357.21,Online,Clothing,UK,18,0.327673,0.288897,1
2790,199,1560.41,ATM,Food,US,19,0.567059,0.110556,1
7093,919,1768.79,ATM,Electronics,FR,21,0.50547,0.027949,1
9383,724,3368.02,Online,Electronics,UK,18,0.532495,0.560038,1
4977,465,4382.72,POS,Food,TR,7,0.214406,0.355955,1
8437,840,395.69,QR,Clothing,TR,6,0.175037,0.065591,1
1653,259,19183.43,QR,Grocery,FR,23,0.956316,0.738867,0
3199,108,2813.87,Online,Clothing,FR,20,0.287364,0.280761,1
9471,990,4848.16,POS,Electronics,US,10,0.199539,0.380121,1
2052,974,2106.11,Online,Grocery,FR,9,0.049134,0.298705,1
8321,412,4068.58,POS,Food,FR,13,0.073202,0.051059,1
8465,206,776.62,POS,Electronics,FR,12,0.499216,0.437157,1
2320,368,2829.44,POS,Food,DE,10,0.309665,0.534112,1
9770,148,3835.82,Online,Clothing,UK,15,0.529643,0.489825,1
7943,556,3217.16,POS,Electronics,TR,10,0.303129,0.52016,1
9876,637,4630.78,POS,Grocery,FR,19,0.025236,0.040417,1
9400,364,4794.13,POS,Clothing,US,15,0.187383,0.525288,1
2893,725,1950.09,QR,Electronics,UK,5,0.086224,0.057461,1
6378,716,790.97,POS,Travel,DE,5,0.169932,0.298226,1
4420,357,3510.47,POS,Travel,TR,7,0.641295,0.270489,1
3509,960,2595.74,Online,Electronics,FR,8,0.343962,0.328266,1
4971,532,2593.53,Online,Grocery,US,20,0.015616,0.011018,1
6900,519,497.35,POS,Travel,UK,7,0.074996,0.425889,1
2017,930,1032.53,POS,Food,DE,12,0.582617,0.557878,1
9494,130,4879.71,Online,Travel,US,13,0.611012,0.170414,1
3138,560,2553.79,Online,Travel,UK,9,0.122291,0.485664,1
8208,791,44979.43,QR,Grocery,US,23,0.947951,0.773347,0
5657,405,3795.78,POS,Clothing,DE,10,0.072451,0.033744,1
2722,233,3768.65,ATM,Travel,TR,7,0.282227,0.597374,1
9921,967,495.3,QR,Electronics,DE,20,0.557602,0.29319,1
7473,526,4137.48,ATM,Clothing,FR,6,0.532961,0.550435,1
6428,625,1496.27,POS,Grocery,UK,21,0.617872,0.099484,1
5857,181,419.02,ATM,Travel,TR,15,0.286234,0.498711,1
6547,242,2372.37,ATM,Travel,TR,10,0.540743,0.440515,1
8090,698,1055.05,ATM,Clothing,TR,17,0.617284,0.045861,1
6081,279,4492.42,QR,Electronics,FR,21,0.204844,0.305087,1
6379,257,2117.54,ATM,Travel,US,6,0.119974,0.221307,1
9853,668,972.74,POS,Food,UK,10,0.140487,0.120364,1
1274,312,2450.2,POS,Grocery,TR,10,0.520676,0.345692,1
3077,906,4467.1,POS,Grocery,TR,14,0.417388,0.416711,1
9873,819,3341.36,Online,Travel,DE,18,0.297654,0.41671,1
7204,129,357.84,QR,Travel,US,19,0.560305,0.468909,1
8353,674,1233.7,QR,Clothing,DE,20,0.501541,0.017459,1
7663,286,1094.06,QR,Travel,FR,5,0.051688,0.470334,1
7033,591,3781.81,QR,Clothing,DE,16,0.530727,0.012644,1
8420,611,2511.15,ATM,Food,FR,9,0.461095,0.101687,1
9695,465,3252.46,POS,Travel,US,15,0.06383,0.116982,1
4614,863,2384.23,QR,Travel,TR,19,0.428282,0.096063,1
1371,419,934.26,QR,Clothing,US,19,0.140846,0.150833,1
6424,450,1140.5,Online,Clothing,DE,9,0.262895,0.395736,1
8370,569,2195.78,ATM,Clothing,US,12,0.506623,0.434368,1
9805,974,641.37,ATM,Clothing,TR,20,0.041259,0.527986,1
7549,990,408.36,POS,Travel,TR,14,0.104937,0.023059,1
7227,723,3145.4,ATM,Clothing,FR,15,0.382717,0.592273,1
8065,611,4435.79,QR,Travel,UK,13,0.27294,0.229236,1
3671,390,1491.29,Online,Clothing,TR,7,0.10754,0.091469,1
1475,110,670.1,POS,Travel,UK,19,0.083033,0.151902,1
6124,696,1540.28,Online,Travel,DE,13,0.625411,0.351299,1
7759,124,4938.1,Online,Travel,US,20,0.248379,0.28,1
1773,330,19606.04,QR,Electronics,TR,22,0.714011,0.657266,0
4953,838,47528.56,POS,Food,DE,0,0.995384,0.617964,0
5059,464,760.23,POS,Electronics,TR,12,0.281055,0.119937,1
2240,139,21374.62,ATM,Food,FR,4,0.695184,0.782605,0
8488,386,1365.76,QR,Clothing,DE,11,0.235219,0.065644,1
8370,602,2146.36,QR,Electronics,DE,9,0.639285,0.204011,1
7241,474,44439.32,POS,Electronics,FR,2,0.94512,0.980823,0
6790,606,3952.65,Online,Electronics,FR,14,0.432142,0.515385,1
7026,126,387.47,Online,Clothing,UK,16,0.306212,0.593661,1
3195,676,3850.3,ATM,Grocery,US,17,0.625728,0.469984,1
5689,176,4375.66,QR,Electronics,FR,16,0.462179,0.458696,1
3146,856,2620.66,Online,Travel,US,15,0.601512,0.496773,1
9202,267,4220.99,ATM,Grocery,FR,21,0.440726,0.189702,1
4030,194,6603.34,Online,Clothing,DE,0,0.977479,0.834448,0
6237,252,1497.73,ATM,Travel,US,14,0.105446,0.499419,1
8759,745,4184.24,POS,Electronics,FR,9,0.531285,0.390599,1
9403,848,1836.42,QR,Clothing,US,5,0.204605,0.015047,1
4964,276,4169.7,ATM,Travel,FR,16,0.065957,0.382145,1
1157,854,2525.33,QR,Electronics,UK,14,0.347081,0.556761,1
4826,396,167.76,ATM,Electronics,FR,18,0.504971,0.040711,1
2450,942,6716.91,ATM,Clothing,UK,23,0.800436,0.62523,0
2001,824,3947.83,ATM,Clothing,DE,15,0.34892,0.027133,1
2450,239,212.1,QR,Travel,FR,13,0.402108,0.485606,1
2414,666,2194.62,ATM,Food,UK,5,0.364932,0.481899,1
5292,920,3056.43,Online,Grocery,US,12,0.153847,0.371701,1
3881,572,3145.11,POS,Electronics,DE,18,0.479828,0.376316,1
4919,397,48615.9,QR,Food,US,3,0.719051,0.980436,0
2414,812,2696.31,QR,Electronics,US,10,0.440052,0.068682,1
2511,396,1909.07,Online,Electronics,US,6,0.502403,0.427077,1
1831,669,210.3,ATM,Electronics,DE,21,0.35982,0.062084,1
6905,261,4979.32,QR,Food,TR,14,0.58427,0.022438,1
9407,257,4294.66,ATM,Travel,UK,6,0.598435,0.218593,1
2541,552,3600.31,QR,Travel,DE,11,0.292946,0.396587,1
9012,155,1708.18,Online,Food,DE,17,0.216438,0.260416,1
4566,807,11550.55,ATM,Electronics,US,23,0.940899,0.739479,0
5760,136,2006.75,Online,Food,US,20,0.582195,0.303008,1
3603,123,2725.83,QR,Clothing,FR,11,0.622159,0.533169,1
1455,604,855.64,ATM,Clothing,TR,18,0.312858,0.583065,1
6651,159,1868.11,POS,Grocery,FR,17,0.247807,0.125068,1
6867,824,580.47,POS,Travel,UK,9,0.483795,0.464318,1
4423,220,48605.58,POS,Food,UK,3,0.920696,0.697341,0
2258,195,210.18,ATM,Clothing,DE,21,0.64068,0.210866,1
4079,877,1566.74,POS,Travel,US,5,0.589811,0.355209,1
1372,113,1082.21,Online,Electronics,TR,19,0.579022,0.596083,1
7507,802,442.53,QR,Travel,UK,17,0.561841,0.240404,1
1971,129,2625.12,POS,Food,FR,19,0.595482,0.584294,1
1432,693,1318.2,POS,Food,FR,5,0.146224,0.057505,1
4242,355,2813.37,QR,Travel,FR,18,0.018707,0.25302,1
7655,445,376.19,POS,Clothing,FR,5,0.269345,0.03356,1
4157,738,4177.73,QR,Travel,DE,21,0.144233,0.203702,1
9075,290,4351.54,QR,Electronics,FR,5,0.48761,0.139233,1
7124,663,368.78,Online,Clothing,FR,9,0.468031,0.240515,1
4466,735,3832.74,ATM,Electronics,DE,8,0.294989,0.214141,1
6092,631,2261.51,QR,Travel,DE,11,0.489078,0.54231,1
9975,827,258.34,POS,Travel,DE,11,0.345431,0.029373,1
3381,346,2347.36,ATM,Food,FR,11,0.576581,0.223338,1
5183,549,4662.93,Online,Electronics,FR,18,0.413589,0.561152,1
9474,541,3788.26,POS,Clothing,US,13,0.076199,0.146379,1
2447,233,1976.91,ATM,Grocery,UK,20,0.118868,0.301998,1
6655,272,2362.13,POS,Grocery,DE,15,0.622006,0.265899,1
6871,625,40353.21,Online,Food,TR,2,0.979669,0.950796,0
5146,918,1051.25,ATM,Clothing,DE,13,0.327459,0.215166,1
6105,828,2005.29,QR,Grocery,US,8,0.240916,0.497552,1
7245,221,25346.26,ATM,Clothing,DE,4,0.833293,0.992979,0
7144,177,309.3,ATM,Electronics,TR,11,0.322293,0.466696,1
6453,449,764.3,Online,Clothing,DE,5,0.40138,0.151284,1
3874,859,4338.35,POS,Electronics,UK,13,0.219344,0.204147,1
4792,611,2994.99,POS,Food,FR,13,0.12748,0.178084,1
5752,998,2088.99,Online,Clothing,FR,11,0.236328,0.319678,1
7721,906,3002.2,POS,Food,US,16,0.372667,0.395959,1
2412,194,1545.67,POS,Travel,UK,5,0.090913,0.458876,1
4613,635,4255.39,POS,Electronics,DE,9,0.174484,0.250184,1
2621,767,2497.86,POS,Travel,DE,9,0.351329,0.399099,1
9766,476,217.6,ATM,Electronics,FR,12,0.471745,0.046563,1
1351,908,2346.76,QR,Clothing,US,19,0.53971,0.276217,1
7658,799,753.96,Online,Food,TR,7,0.640422,0.534678,1
7747,922,3858.86,Online,Food,UK,11,0.273367,0.118469,1
5126,675,4707.64,Online,Travel,DE,21,0.350705,0.51289,1
1255,807,1717.05,POS,Travel,DE,6,0.224585,0.591469,1
6494,997,2613.95,ATM,Clothing,UK,15,0.100045,0.139608,1
5179,391,2414.9,POS,Grocery,TR,16,0.037181,0.282895,1
2385,859,2100.51,POS,Clothing,DE,9,0.508775,0.219416,1
3761,612,4912.92,ATM,Food,US,15,0.125693,0.358682,1
8320,309,457.6,Online,Clothing,DE,7,0.479673,0.596905,1
6225,699,4097.5,QR,Travel,FR,14,0.36565,0.295997,1
4487,664,4176.8,QR,Travel,DE,18,0.609023,0.593632,1
8969,835,1988.73,ATM,Food,US,21,0.644187,0.101996,1
8620,669,16409.74,ATM,Travel,TR,0,0.681156,0.708695,0
8347,514,3842.01,ATM,Travel,US,15,0.555872,0.469547,1
5617,192,3159.02,Online,Travel,UK,14,0.338939,0.428136,1
3453,906,1960.26,QR,Travel,DE,16,0.548437,0.409542,1
6885,980,3492.05,POS,Grocery,TR,20,0.352999,0.532285,1
4409,149,1267.55,QR,Grocery,FR,8,0.253934,0.468809,1
8739,198,2468.82,ATM,Clothing,TR,19,0.579097,0.214376,1
9596,986,1852.96,POS,Food,TR,7,0.578791,0.283978,1
2195,838,2585.46,ATM,Grocery,TR,13,0.222969,0.173235,1
2953,177,3283.18,Online,Grocery,FR,18,0.086698,0.528771,1
2688,696,3898.22,QR,Food,TR,7,0.132079,0.419472,1
3825,849,3017.14,Online,Grocery,UK,14,0.128102,0.17119,1
9955,978,2050.84,Online,Travel,UK,21,0.457515,0.386847,1
5790,672,2665.85,POS,Grocery,US,20,0.501783,0.457183,1
2982,747,32803.66,QR,Clothing,UK,4,0.925447,0.733705,0
3569,188,4407.44,ATM,Electronics,UK,8,0.403542,0.495194,1
8914,685,2735.93,ATM,Electronics,DE,17,0.1498,0.330022,1
1319,251,1861.85,POS,Clothing,UK,18,0.456399,0.290718,1
6914,570,4182.2,ATM,Grocery,FR,11,0.443966,0.413881,1
3188,211,1093.61,ATM,Food,UK,21,0.63992,0.506588,1
1157,951,3947.13,ATM,Grocery,US,20,0.221338,0.326023,1
9522,895,694.14,ATM,Electronics,TR,20,0.354625,0.096075,1
8121,869,2769.66,QR,Travel,US,18,0.425182,0.240216,1
9435,340,2497.74,Online,Electronics,FR,6,0.570418,0.074052,1
9056,839,3960.75,Online,Electronics,DE,18,0.119283,0.031658,1
7714,455,936.02,ATM,Grocery,FR,10,0.499628,0.249024,1
6575,504,4363.88,Online,Grocery,UK,13,0.345813,0.023128,1
6905,793,3586.4,Online,Food,TR,17,0.080549,0.475734,1
2686,557,848.83,Online,Grocery,DE,21,0.231086,0.45915,1
1661,298,4771.61,Online,Clothing,UK,5,0.247718,0.499346,1
4045,547,962.05,QR,Grocery,TR,6,0.526595,0.397921,1
1955,321,971.79,QR,Grocery,FR,12,0.203603,0.087745,1
8263,328,1921.01,QR,Food,TR,16,0.140335,0.389959,1
8560,871,4972.58,Online,Food,DE,6,0.017686,0.329143,1
8089,627,2872.6,Online,Travel,UK,7,0.595094,0.308543,1
8841,476,2723.07,ATM,Travel,FR,17,0.311858,0.168654,1
8900,878,289.59,ATM,Food,FR,11,0.271541,0.041029,1
7544,840,2756.96,POS,Electronics,UK,11,0.206668,0.324825,1
8118,336,680.14,QR,Clothing,UK,20,0.606883,0.537768,1
7557,263,958.08,QR,Grocery,UK,16,0.229804,0.371961,1
9147,790,487.47,QR,Travel,FR,12,0.236923,0.158156,1
2671,136,4578.43,QR,Travel,DE,11,0.555607,0.352101,1
1113,656,2606.53,Online,Travel,UK,6,0.605665,0.560132,1
4349,860,4846.96,POS,Food,FR,6,0.090242,0.104729,1
4221,799,3386.92,ATM,Electronics,TR,12,0.356518,0.020895,1
7015,508,319.26,ATM,Travel,FR,13,0.578371,0.522634,1
5413,575,1792.78,QR,Grocery,US,5,0.580272,0.360268,1
2862,588,4031.47,POS,Electronics,DE,16,0.283556,0.076905,1
5846,478,2174.3,Online,Clothing,FR,17,0.302672,0.335057,1
2570,476,536.86,POS,Electronics,UK,9,0.644497,0.154041,1
8128,396,1000.78,ATM,Clothing,UK,10,0.347154,0.326953,1
4247,763,2204.71,POS,Electronics,TR,19,0.504011,0.314826,1
5310,843,3052.38,QR,Electronics,TR,11,0.473198,0.024765,1
4620,717,2857.51,POS,Electronics,TR,6,0.575884,0.020259,1
4566,793,2031.86,QR,Food,FR,21,0.602786,0.218361,1
2549,708,25642.8,Online,Electronics,DE,1,0.993539,0.67973,0
2322,797,335.62,ATM,Travel,FR,16,0.56003,0.522395,1
8117,997,26243.5,POS,Food,DE,3,0.829973,0.934323,0
5876,606,3695.41,POS,Grocery,US,12,0.179695,0.019967,1
5040,245,2403.7,Online,Electronics,US,18,0.559704,0.538542,1
